"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","hp"
"var","50%",0.1,"abun",1.88397330156403,5.3363069327346,7.58760185651882,0.000977517106549364,"g8","0.5"
"var","50%",0.2,"rich",1.12961552266618,1.89093715634164,2.06388513410313,0.000977517106549364,"g8","0.5"
"var","50%",0.2,"abun",2.10317339855205,6.72743214656647,16.9436629398827,0.000977517106549364,"g8","0.5"
"var","50%",0.3,"rich",1.06532897650904,1.90004458012586,2.77487656937317,0.000977517106549364,"g8","0.5"
"var","50%",0.3,"abun",2.14138677602639,7.91870141052664,23.7990166597935,0.000977517106549364,"g8","0.5"
"var","50%",0.4,"rich",1.02772129689027,1.94451063049853,3.25434107328324,0.000977517106549364,"g8","0.5"
"var","50%",0.4,"abun",2.20939390120968,9.19907508171432,29.5773565417278,0.000977517106549364,"g8","0.5"
"var","50%",0.5,"rich",1.00555485551075,1.91550920622556,3.45465189317571,0.000977517106549364,"g8","0.5"
"var","50%",0.5,"abun",2.33195440417278,10.5486772971652,33.2180240217192,0.000977517106549364,"g8","0.5"
"var","50%",0.6,"rich",0.980311239919355,1.92539463434751,3.69087167033236,0.000977517106549364,"g8","0.5"
"var","50%",0.6,"abun",2.37200158082845,11.5495970605755,34.2902920332356,0.000977517106549364,"g8","0.5"
"var","50%",0.7,"rich",0.958468887463343,1.94563086128421,3.92256136210899,0.000977517106549364,"g8","0.5"
"var","50%",0.7,"abun",2.51903389998778,12.9697671332783,33.3291636119257,0.000977517106549364,"g8","0.5"
"var","50%",0.8,"rich",0.947423135080645,1.90339286259775,4.06388608870968,0.000977517106549364,"g8","0.5"
"var","50%",0.8,"abun",2.59721522177419,14.0777087915445,30.9505318113087,0.000977517106549364,"g8","0.5"
"var","50%",0.9,"rich",0.935513463770772,1.84915832340543,4.18830902905059,0.000977517106549364,"g8","0.5"
"var","50%",0.9,"abun",2.64844847797532,15.3567741744563,26.416479563783,0.000977517106549364,"g8","0.5"
"var","50%",1,"rich",0.917524857954545,1.85162884515518,4.36237580568793,0.000977517106549364,"g8","0.5"
"var","50%",1,"abun",2.76972408052297,16.8138899071359,19.8787496945259,0.000977517106549364,"g8","0.5"
"var","97.5%",0.1,"rich",1.26780799425709,2.12811344926075,1.1816289788001,0.000977517106549364,"g8","0.5"
"var","97.5%",0.1,"abun",2.1085934874832,6.02034467024071,8.32845899296646,0.000977517106549364,"g8","0.5"
"var","97.5%",0.2,"rich",1.29700005345797,2.08032777847782,2.30291603662634,0.000977517106549364,"g8","0.5"
"var","97.5%",0.2,"abun",2.32434571267107,7.76250188534793,18.2779570608428,0.000977517106549364,"g8","0.5"
"var","97.5%",0.3,"rich",1.20330704346896,2.10994890945748,3.17411744237995,0.000977517106549364,"g8","0.5"
"var","97.5%",0.3,"abun",2.37644890182063,9.04239216764418,25.3813481335533,0.000977517106549364,"g8","0.5"
"var","97.5%",0.4,"rich",1.20562225073314,2.17230263986895,3.73390039348882,0.000977517106549364,"g8","0.5"
"var","97.5%",0.4,"abun",2.54435588877688,10.5326429618768,31.9221399987781,0.000977517106549364,"g8","0.5"
"var","97.5%",0.5,"rich",1.16965420332356,2.29391622086541,4.07977226906158,0.000977517106549364,"g8","0.5"
"var","97.5%",0.5,"abun",2.61449589137341,11.4462595412925,35.687646627566,0.000977517106549364,"g8","0.5"
"var","97.5%",0.6,"rich",1.14455339687195,2.23630929538581,4.28971144153226,0.000977517106549364,"g8","0.5"
"var","97.5%",0.6,"abun",2.91472234791208,12.9610031769306,36.8199518735108,0.000977517106549364,"g8","0.5"
"var","97.5%",0.7,"rich",1.13174933082081,2.1709477906586,4.5344002016129,0.000977517106549364,"g8","0.5"
"var","97.5%",0.7,"abun",2.97102900381079,14.6304913741752,36.4033029386608,0.000977517106549364,"g8","0.5"
"var","97.5%",0.8,"rich",1.1210340632255,2.17528845823405,4.59522295790567,0.000977517106549364,"g8","0.5"
"var","97.5%",0.8,"abun",3.17440127077224,16.0304170341902,33.5410097780349,0.000977517106549364,"g8","0.5"
"var","97.5%",0.9,"rich",1.0894422663505,2.12257837797074,4.80584066471163,0.000977517106549364,"g8","0.5"
"var","97.5%",0.9,"abun",3.33056268328446,17.9922165916346,28.9687255620723,0.000977517106549364,"g8","0.5"
"var","97.5%",1,"rich",1.07251382270283,2.13847610906189,5.05883125610948,0.000977517106549364,"g8","0.5"
"var","97.5%",1,"abun",3.35201784732405,19.1311751349814,22.0512537802419,0.000977517106549364,"g8","0.5"
"mean","2.5%",0.1,"rich",1.08388671875,1.825048828125,2.436962890625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.1,"abun",1.2951904296875,2.703271484375,5.1520751953125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.2,"rich",0.9590087890625,1.8107666015625,4.955517578125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.2,"abun",1.1899169921875,2.9998779296875,14.959765625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.3,"rich",0.90107421875,1.7609130859375,6.3688232421875,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.3,"abun",1.1876220703125,3.058642578125,24.8705322265625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.4,"rich",0.879150390625,1.7443603515625,7.3147216796875,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.4,"abun",1.1711181640625,3.1612060546875,34.821875,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.5,"rich",0.8468994140625,1.68251953125,8.0884765625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.5,"abun",1.144140625,3.1624755859375,44.7719970703125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.6,"rich",0.811328125,1.62333984375,8.6170166015625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.6,"abun",1.1155029296875,3.2861328125,54.6796142578125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.7,"rich",0.804150390625,1.5960693359375,9.1241455078125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.7,"abun",1.14541015625,3.3581298828125,64.426611328125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.8,"rich",0.7912353515625,1.5797607421875,9.514501953125,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.8,"abun",1.1449951171875,3.496875,74.3877197265625,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.9,"rich",0.783203125,1.54853515625,9.8502685546875,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.9,"abun",1.147900390625,3.57744140625,84.3760009765625,0.000977517106549364,"g8","0.6"
"mean","2.5%",1,"rich",0.7692138671875,1.5076416015625,10.1557861328125,0.000977517106549364,"g8","0.6"
"mean","2.5%",1,"abun",1.142529296875,3.638525390625,94.219140625,0.000977517106549364,"g8","0.6"
"mean","50%",0.1,"rich",1.189453125,2.0654296875,2.544921875,0.000977517106549364,"g8","0.6"
"mean","50%",0.1,"abun",1.421875,3.0673828125,5.49169921875,0.000977517106549364,"g8","0.6"
"mean","50%",0.2,"rich",1.06982421875,2.03076171875,5.19970703125,0.000977517106549364,"g8","0.6"
"mean","50%",0.2,"abun",1.3369140625,3.30810546875,15.36767578125,0.000977517106549364,"g8","0.6"
"mean","50%",0.3,"rich",1.02392578125,1.9580078125,6.7626953125,0.000977517106549364,"g8","0.6"
"mean","50%",0.3,"abun",1.30810546875,3.41943359375,25.29296875,0.000977517106549364,"g8","0.6"
"mean","50%",0.4,"rich",0.95751953125,1.89306640625,7.84765625,0.000977517106549364,"g8","0.6"
"mean","50%",0.4,"abun",1.26904296875,3.50927734375,35.1982421875,0.000977517106549364,"g8","0.6"
"mean","50%",0.5,"rich",0.9384765625,1.82958984375,8.634765625,0.000977517106549364,"g8","0.6"
"mean","50%",0.5,"abun",1.27197265625,3.603515625,45.1142578125,0.000977517106549364,"g8","0.6"
"mean","50%",0.6,"rich",0.919921875,1.80126953125,9.2431640625,0.000977517106549364,"g8","0.6"
"mean","50%",0.6,"abun",1.263671875,3.6943359375,55.0029296875,0.000977517106549364,"g8","0.6"
"mean","50%",0.7,"rich",0.91455078125,1.74560546875,9.74072265625,0.000977517106549364,"g8","0.6"
"mean","50%",0.7,"abun",1.28125,3.7666015625,64.98486328125,0.000977517106549364,"g8","0.6"
"mean","50%",0.8,"rich",0.890625,1.7080078125,10.1845703125,0.000977517106549364,"g8","0.6"
"mean","50%",0.8,"abun",1.275390625,3.86279296875,74.8408203125,0.000977517106549364,"g8","0.6"
"mean","50%",0.9,"rich",0.88916015625,1.68994140625,10.5390625,0.000977517106549364,"g8","0.6"
"mean","50%",0.9,"abun",1.29541015625,3.94677734375,84.7451171875,0.000977517106549364,"g8","0.6"
"mean","50%",1,"rich",0.88818359375,1.67626953125,10.84375,0.000977517106549364,"g8","0.6"
"mean","50%",1,"abun",1.2998046875,4.03369140625,94.63330078125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.1,"rich",1.2768798828125,2.3035400390625,2.6296630859375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.1,"abun",1.527978515625,3.363818359375,5.886474609375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.2,"rich",1.18046875,2.2220947265625,5.3669677734375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.2,"abun",1.4522705078125,3.640625,15.775048828125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.3,"rich",1.1279052734375,2.0955322265625,7.1292236328125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.3,"abun",1.44677734375,3.6709716796875,25.6865234375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.4,"rich",1.0615966796875,2.0382568359375,8.2578857421875,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.4,"abun",1.3998291015625,3.7787353515625,35.653564453125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.5,"rich",1.052587890625,1.969384765625,9.09267578125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.5,"abun",1.406787109375,3.8609375,45.5232177734375,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.6,"rich",1.0015869140625,1.9376708984375,9.7406494140625,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.6,"abun",1.4038818359375,3.9559814453125,55.612841796875,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.7,"rich",1.0111572265625,1.882763671875,10.2729736328125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.7,"abun",1.440185546875,4.0366943359375,65.4366455078125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.8,"rich",0.9871826171875,1.8713134765625,10.69033203125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.8,"abun",1.42314453125,4.1306640625,75.3811767578125,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.9,"rich",0.9851318359375,1.8761962890625,11.077587890625,0.000977517106549364,"g8","0.6"
"mean","97.5%",0.9,"abun",1.4513427734375,4.2867431640625,85.2327392578125,0.000977517106549364,"g8","0.6"
"mean","97.5%",1,"rich",0.9780517578125,1.8314208984375,11.40380859375,0.000977517106549364,"g8","0.6"
"mean","97.5%",1,"abun",1.4646240234375,4.3808837890625,95.079296875,0.000977517106549364,"g8","0.6"
"var","2.5%",0.1,"rich",1.02216959158113,1.59849019428153,1.00256502779814,0.000977517106549364,"g8","0.6"
"var","2.5%",0.1,"abun",1.71286036397239,4.45991607099218,6.91639009328415,0.000977517106549364,"g8","0.6"
"var","2.5%",0.2,"rich",0.958160191570442,1.64028162802419,1.81457311904326,0.000977517106549364,"g8","0.6"
"var","2.5%",0.2,"abun",1.71441506006384,5.76949487949047,15.3619818156998,0.000977517106549364,"g8","0.6"
"var","2.5%",0.3,"rich",0.956085211044416,1.61678639819312,2.3808574657869,0.000977517106549364,"g8","0.6"
"var","2.5%",0.3,"abun",1.82426667124878,6.54111306646353,22.7719336128421,0.000977517106549364,"g8","0.6"
"var","2.5%",0.4,"rich",0.910778653470186,1.67469197233168,2.642732771261,0.000977517106549364,"g8","0.6"
"var","2.5%",0.4,"abun",1.98623841584952,8.15437763471408,27.0042216520039,0.000977517106549364,"g8","0.6"
"var","2.5%",0.5,"rich",0.850942793293316,1.65902828690127,2.95727474626558,0.000977517106549364,"g8","0.6"
"var","2.5%",0.5,"abun",1.91555235444159,8.71878035648827,30.1001398259943,0.000977517106549364,"g8","0.6"
"var","2.5%",0.6,"rich",0.860666009897361,1.66945869990225,3.07357763624145,0.000977517106549364,"g8","0.6"
"var","2.5%",0.6,"abun",1.99989033957264,10.043960037306,31.3874188584433,0.000977517106549364,"g8","0.6"
"var","2.5%",0.7,"rich",0.853967368684323,1.70023177847019,3.24676903867302,0.000977517106549364,"g8","0.6"
"var","2.5%",0.7,"abun",2.19166905318304,10.7435382682674,30.6499714572642,0.000977517106549364,"g8","0.6"
"var","2.5%",0.8,"rich",0.816776923723118,1.67206849874756,3.39914658174487,0.000977517106549364,"g8","0.6"
"var","2.5%",0.8,"abun",2.25020206634134,12.1928734802664,27.5939506582967,0.000977517106549364,"g8","0.6"
"var","2.5%",0.9,"rich",0.809229398636058,1.62732895359848,3.54891098484848,0.000977517106549364,"g8","0.6"
"var","2.5%",0.9,"abun",2.36712771776485,13.2263785473179,23.7976342701842,0.000977517106549364,"g8","0.6"
"var","2.5%",1,"rich",0.802003981663918,1.60945184582722,3.68803839809384,0.000977517106549364,"g8","0.6"
"var","2.5%",1,"abun",2.33504780669599,14.4520963159824,17.351795996762,0.000977517106549364,"g8","0.6"
"var","50%",0.1,"rich",1.14074289390885,1.91605858229472,1.09339059063416,0.000977517106549364,"g8","0.6"
"var","50%",0.1,"abun",1.87333802999756,5.221036759989,7.45559504444648,0.000977517106549364,"g8","0.6"
"var","50%",0.2,"rich",1.11392990515029,1.8913695931085,2.11794116187072,0.000977517106549364,"g8","0.6"
"var","50%",0.2,"abun",2.01089731106427,6.67456126282991,17.0012352608749,0.000977517106549364,"g8","0.6"
"var","50%",0.3,"rich",1.08804861238392,1.87720657303886,2.81941421523705,0.000977517106549364,"g8","0.6"
"var","50%",0.3,"abun",2.14698602074169,7.82034209280303,24.2731640052236,0.000977517106549364,"g8","0.6"
"var","50%",0.4,"rich",1.03047820060484,1.89461095964687,3.24932032013685,0.000977517106549364,"g8","0.6"
"var","50%",0.4,"abun",2.2216777782869,8.98252306329423,29.5579847110215,0.000977517106549364,"g8","0.6"
"var","50%",0.5,"rich",1.01693758400538,1.93370448435973,3.49901293682796,0.000977517106549364,"g8","0.6"
"var","50%",0.5,"abun",2.33550172211022,10.3092953858138,32.2908318632392,0.000977517106549364,"g8","0.6"
"var","50%",0.6,"rich",0.976668461326979,1.90623806741813,3.62557992347874,0.000977517106549364,"g8","0.6"
"var","50%",0.6,"abun",2.36659898506232,11.513251370815,33.8541781219453,0.000977517106549364,"g8","0.6"
"var","50%",0.7,"rich",0.957178259408602,1.88846711189516,3.84190331363025,0.000977517106549364,"g8","0.6"
"var","50%",0.7,"abun",2.4672813378238,12.9416787901698,33.2175500595674,0.000977517106549364,"g8","0.6"
"var","50%",0.8,"rich",0.933906860948192,1.88352797760875,4.02623211067326,0.000977517106549364,"g8","0.6"
"var","50%",0.8,"abun",2.54199505131965,14.0446693815677,30.740795683651,0.000977517106549364,"g8","0.6"
"var","50%",0.9,"rich",0.930473618493402,1.86110045133798,4.16558175632331,0.000977517106549364,"g8","0.6"
"var","50%",0.9,"abun",2.66392265014052,15.3790184162696,26.49161759989,0.000977517106549364,"g8","0.6"
"var","50%",1,"rich",0.917524857954545,1.85162884515518,4.36237580568793,0.000977517106549364,"g8","0.6"
"var","50%",1,"abun",2.76972408052297,16.8138899071359,19.8787496945259,0.000977517106549364,"g8","0.6"
"var","97.5%",0.1,"rich",1.3455558530746,2.18492485337243,1.19626281081989,0.000977517106549364,"g8","0.6"
"var","97.5%",0.1,"abun",2.14505330045668,6.04956854170485,8.1483501773659,0.000977517106549364,"g8","0.6"
"var","97.5%",0.2,"rich",1.24664491595644,2.1362117823268,2.35127251439547,0.000977517106549364,"g8","0.6"
"var","97.5%",0.2,"abun",2.32147561648491,7.50243565474554,18.5375512385065,0.000977517106549364,"g8","0.6"
"var","97.5%",0.3,"rich",1.29051920572917,2.08712849099615,3.14027511283449,0.000977517106549364,"g8","0.6"
"var","97.5%",0.3,"abun",2.53512493890518,8.72480611940982,25.9167409350562,0.000977517106549364,"g8","0.6"
"var","97.5%",0.4,"rich",1.19511897738728,2.12925637581714,3.61605750836235,0.000977517106549364,"g8","0.6"
"var","97.5%",0.4,"abun",2.66294713770772,10.1928706403119,31.4506334053107,0.000977517106549364,"g8","0.6"
"var","97.5%",0.5,"rich",1.22166157384073,2.28334593413978,3.99105380926197,0.000977517106549364,"g8","0.6"
"var","97.5%",0.5,"abun",2.66634264933865,12.032139979686,35.3797821969697,0.000977517106549364,"g8","0.6"
"var","97.5%",0.6,"rich",1.09548547470674,2.25850649896139,4.33143051609848,0.000977517106549364,"g8","0.6"
"var","97.5%",0.6,"abun",2.72486597324047,13.0964671920821,36.7192437463725,0.000977517106549364,"g8","0.6"
"var","97.5%",0.7,"rich",1.17379550132118,2.23841995433162,4.5692662512219,0.000977517106549364,"g8","0.6"
"var","97.5%",0.7,"abun",3.04451638200299,14.6091776589611,35.1795844024927,0.000977517106549364,"g8","0.6"
"var","97.5%",0.8,"rich",1.11983378868066,2.13502155501588,4.5851524315738,0.000977517106549364,"g8","0.6"
"var","97.5%",0.8,"abun",3.15188668438416,15.8262335425831,33.1219696969697,0.000977517106549364,"g8","0.6"
"var","97.5%",0.9,"rich",1.09519715966367,2.14045744268542,4.78304301361651,0.000977517106549364,"g8","0.6"
"var","97.5%",0.9,"abun",3.25885710208181,17.0926176457111,28.8416737307551,0.000977517106549364,"g8","0.6"
"var","97.5%",1,"rich",1.07251382270283,2.13847610906189,5.05883125610948,0.000977517106549364,"g8","0.6"
"var","97.5%",1,"abun",3.35201784732405,19.1311751349814,22.0512537802419,0.000977517106549364,"g8","0.6"
"mean","2.5%",0.1,"rich",1.078271484375,1.823046875,2.4536865234375,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.1,"abun",1.27021484375,2.7169189453125,5.1404296875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.2,"rich",0.996435546875,1.8036865234375,4.921826171875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.2,"abun",1.244140625,2.947705078125,14.9287841796875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.3,"rich",0.9287353515625,1.7712890625,6.36064453125,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.3,"abun",1.20205078125,3.0696533203125,24.894580078125,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.4,"rich",0.8569091796875,1.7006591796875,7.3268798828125,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.4,"abun",1.1556396484375,3.115234375,34.7048828125,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.5,"rich",0.82119140625,1.6974853515625,8.07275390625,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.5,"abun",1.1416015625,3.2790283203125,44.7253173828125,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.6,"rich",0.8040771484375,1.612548828125,8.61201171875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.6,"abun",1.1423828125,3.2530029296875,54.5399169921875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.7,"rich",0.8059326171875,1.5660400390625,9.1146240234375,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.7,"abun",1.157666015625,3.3943115234375,64.5077392578125,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.8,"rich",0.794921875,1.569384765625,9.5138671875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.8,"abun",1.1402099609375,3.4916748046875,74.406591796875,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.9,"rich",0.7706298828125,1.538232421875,9.8636962890625,0.000977517106549364,"g8","0.7"
"mean","2.5%",0.9,"abun",1.134619140625,3.5502197265625,84.3732177734375,0.000977517106549364,"g8","0.7"
"mean","2.5%",1,"rich",0.7692138671875,1.5076416015625,10.1557861328125,0.000977517106549364,"g8","0.7"
"mean","2.5%",1,"abun",1.142529296875,3.638525390625,94.219140625,0.000977517106549364,"g8","0.7"
"mean","50%",0.1,"rich",1.19677734375,2.06689453125,2.53857421875,0.000977517106549364,"g8","0.7"
"mean","50%",0.1,"abun",1.41552734375,3.0556640625,5.55078125,0.000977517106549364,"g8","0.7"
"mean","50%",0.2,"rich",1.0869140625,2.04736328125,5.171875,0.000977517106549364,"g8","0.7"
"mean","50%",0.2,"abun",1.3466796875,3.3349609375,15.361328125,0.000977517106549364,"g8","0.7"
"mean","50%",0.3,"rich",1.001953125,1.953125,6.75927734375,0.000977517106549364,"g8","0.7"
"mean","50%",0.3,"abun",1.30029296875,3.43701171875,25.27490234375,0.000977517106549364,"g8","0.7"
"mean","50%",0.4,"rich",0.97900390625,1.884765625,7.8330078125,0.000977517106549364,"g8","0.7"
"mean","50%",0.4,"abun",1.29150390625,3.48046875,35.1884765625,0.000977517106549364,"g8","0.7"
"mean","50%",0.5,"rich",0.9453125,1.837890625,8.63037109375,0.000977517106549364,"g8","0.7"
"mean","50%",0.5,"abun",1.291015625,3.61376953125,45.08740234375,0.000977517106549364,"g8","0.7"
"mean","50%",0.6,"rich",0.93115234375,1.7890625,9.251953125,0.000977517106549364,"g8","0.7"
"mean","50%",0.6,"abun",1.28173828125,3.69580078125,55.05126953125,0.000977517106549364,"g8","0.7"
"mean","50%",0.7,"rich",0.916015625,1.74951171875,9.72802734375,0.000977517106549364,"g8","0.7"
"mean","50%",0.7,"abun",1.28369140625,3.77978515625,64.89306640625,0.000977517106549364,"g8","0.7"
"mean","50%",0.8,"rich",0.90283203125,1.70361328125,10.1689453125,0.000977517106549364,"g8","0.7"
"mean","50%",0.8,"abun",1.29345703125,3.87939453125,74.9033203125,0.000977517106549364,"g8","0.7"
"mean","50%",0.9,"rich",0.89501953125,1.70458984375,10.533203125,0.000977517106549364,"g8","0.7"
"mean","50%",0.9,"abun",1.2890625,3.95703125,84.80810546875,0.000977517106549364,"g8","0.7"
"mean","50%",1,"rich",0.88818359375,1.67626953125,10.84375,0.000977517106549364,"g8","0.7"
"mean","50%",1,"abun",1.2998046875,4.03369140625,94.63330078125,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.1,"rich",1.305517578125,2.3132080078125,2.6669677734375,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.1,"abun",1.54296875,3.4146728515625,6.0523681640625,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.2,"rich",1.18271484375,2.21201171875,5.39384765625,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.2,"abun",1.47802734375,3.6609130859375,15.8058837890625,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.3,"rich",1.09873046875,2.1353271484375,7.133740234375,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.3,"abun",1.430859375,3.811767578125,25.660546875,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.4,"rich",1.0637939453125,2.0072265625,8.2858642578125,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.4,"abun",1.405810546875,3.71875,35.690966796875,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.5,"rich",1.0709228515625,1.9942138671875,9.09609375,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.5,"abun",1.4437255859375,3.892333984375,45.5724365234375,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.6,"rich",1.037353515625,1.924462890625,9.73486328125,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.6,"abun",1.438330078125,3.958544921875,55.56201171875,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.7,"rich",1.011328125,1.88720703125,10.27255859375,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.7,"abun",1.422802734375,4.097216796875,65.4729248046875,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.8,"rich",0.9881591796875,1.8609375,10.7075439453125,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.8,"abun",1.41923828125,4.1705810546875,75.370947265625,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.9,"rich",0.978515625,1.86982421875,11.089306640625,0.000977517106549364,"g8","0.7"
"mean","97.5%",0.9,"abun",1.446435546875,4.2568603515625,85.21142578125,0.000977517106549364,"g8","0.7"
"mean","97.5%",1,"rich",0.9780517578125,1.8314208984375,11.40380859375,0.000977517106549364,"g8","0.7"
"mean","97.5%",1,"abun",1.4646240234375,4.3808837890625,95.079296875,0.000977517106549364,"g8","0.7"
"var","2.5%",0.1,"rich",1.0442374936996,1.65731226230297,0.984322759156586,0.000977517106549364,"g8","0.7"
"var","2.5%",0.1,"abun",1.66621151026393,4.70770262478617,6.70682849156891,0.000977517106549364,"g8","0.7"
"var","2.5%",0.2,"rich",0.971760447214076,1.61727740007179,1.79425842344819,0.000977517106549364,"g8","0.7"
"var","2.5%",0.2,"abun",1.75543283292858,5.82459865954148,15.0236456042278,0.000977517106549364,"g8","0.7"
"var","2.5%",0.3,"rich",0.915076864919355,1.69897475256598,2.31756409228372,0.000977517106549364,"g8","0.7"
"var","2.5%",0.3,"abun",1.87338817070656,6.7896658113392,22.4965238957111,0.000977517106549364,"g8","0.7"
"var","2.5%",0.4,"rich",0.917818948367241,1.63614522238514,2.75315535648827,0.000977517106549364,"g8","0.7"
"var","2.5%",0.4,"abun",1.8888408642244,8.05268518889754,26.8107715893817,0.000977517106549364,"g8","0.7"
"var","2.5%",0.5,"rich",0.88225021287726,1.67091478513716,2.94569711097874,0.000977517106549364,"g8","0.7"
"var","2.5%",0.5,"abun",2.02551453293011,8.7896600836999,29.727304253154,0.000977517106549364,"g8","0.7"
"var","2.5%",0.6,"rich",0.841096671096041,1.70656179836419,3.17525237410649,0.000977517106549364,"g8","0.7"
"var","2.5%",0.6,"abun",2.21981180886486,9.99544385386119,31.0996685606061,0.000977517106549364,"g8","0.7"
"var","2.5%",0.7,"rich",0.839984530600868,1.64854830595522,3.24111803041758,0.000977517106549364,"g8","0.7"
"var","2.5%",0.7,"abun",2.14074795332356,10.9204894124588,30.560341944839,0.000977517106549364,"g8","0.7"
"var","2.5%",0.8,"rich",0.831261455278592,1.65739664952193,3.4385750063004,0.000977517106549364,"g8","0.7"
"var","2.5%",0.8,"abun",2.08516923264907,11.8220222957906,27.6746528811935,0.000977517106549364,"g8","0.7"
"var","2.5%",0.9,"rich",0.792316371884164,1.60932361830248,3.63407315340909,0.000977517106549364,"g8","0.7"
"var","2.5%",0.9,"abun",2.24562790200391,13.0707230524117,23.8816970183819,0.000977517106549364,"g8","0.7"
"var","2.5%",1,"rich",0.802003981663918,1.60945184582722,3.68803839809384,0.000977517106549364,"g8","0.7"
"var","2.5%",1,"abun",2.33504780669599,14.4520963159824,17.351795996762,0.000977517106549364,"g8","0.7"
"var","50%",0.1,"rich",1.14456847965543,1.92413455370235,1.09972535969575,0.000977517106549364,"g8","0.7"
"var","50%",0.1,"abun",1.86500288291178,5.2832408319587,7.52064002550709,0.000977517106549364,"g8","0.7"
"var","50%",0.2,"rich",1.13039830003666,1.91547293117669,2.04025671279325,0.000977517106549364,"g8","0.7"
"var","50%",0.2,"abun",2.04569797012463,6.60047568044355,16.8642377657625,0.000977517106549364,"g8","0.7"
"var","50%",0.3,"rich",1.06685586968475,1.89743611772972,2.81881710884042,0.000977517106549364,"g8","0.7"
"var","50%",0.3,"abun",2.14418377321603,7.94600124862537,24.0817291170271,0.000977517106549364,"g8","0.7"
"var","50%",0.4,"rich",1.04488512264785,1.91367063401149,3.18640363437805,0.000977517106549364,"g8","0.7"
"var","50%",0.4,"abun",2.2680721338893,9.12551453293011,29.5045472682979,0.000977517106549364,"g8","0.7"
