"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","land_het","d","hp"
"var","2.5%",0.9,6.62519359420821,34.4277741820931,6.98234352566746,41.4495872042629,0.000977517106549364,"g2","1"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g2","1"
"var","50%",0.1,0.72438408785435,1.00821677587366,3.04733273384042,9.25955513425587,0.000977517106549364,"g2","1"
"var","50%",0.2,1.65386109711022,2.94538839122067,4.53676905776515,17.513207936217,0.000977517106549364,"g2","1"
"var","50%",0.3,2.7262928236498,6.05608790780792,5.64906181268328,24.8550821343475,0.000977517106549364,"g2","1"
"var","50%",0.4,3.75442078293011,10.221128879521,6.39902171920821,31.8299759820992,0.000977517106549364,"g2","1"
"var","50%",0.5,4.73252449520406,15.2920938530975,7.07117307780425,38.4283357771261,0.000977517106549364,"g2","1"
"var","50%",0.6,5.70496929985337,21.3754543927175,7.519908319587,43.4482903951307,0.000977517106549364,"g2","1"
"var","50%",0.7,6.58877602257454,28.6726339122067,7.91709051197458,47.826356114064,0.000977517106549364,"g2","1"
"var","50%",0.8,7.29803102853128,37.2668559651454,8.23809557902615,51.8213601806879,0.000977517106549364,"g2","1"
"var","50%",0.9,8.13407019412879,46.4067196664223,8.49704358351662,55.3117931138502,0.000977517106549364,"g2","1"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g2","1"
"var","97.5%",0.1,0.922062866568915,1.27958869822214,3.60511685816074,9.86704037126558,0.000977517106549364,"g2","1"
"var","97.5%",0.2,1.99483786962366,3.76288050617058,5.20196718158144,18.8985547256843,0.000977517106549364,"g2","1"
"var","97.5%",0.3,3.43351165383675,7.80010006663154,6.78490872052175,26.7929487271276,0.000977517106549364,"g2","1"
"var","97.5%",0.4,4.4484008431085,12.5608543537695,7.83116274896139,34.6276442601417,0.000977517106549364,"g2","1"
"var","97.5%",0.5,5.78110382587213,18.8559685819892,8.71245923830034,41.9240045362903,0.000977517106549364,"g2","1"
"var","97.5%",0.6,6.99874944155517,26.6065209173387,9.29701048253452,48.5883167613636,0.000977517106549364,"g2","1"
"var","97.5%",0.7,7.77721306436339,34.8774376832845,9.79121353880285,54.6094231837656,0.000977517106549364,"g2","1"
"var","97.5%",0.8,8.83563975821725,45.1343347394688,10.2501065579561,60.9100424608993,0.000977517106549364,"g2","1"
"var","97.5%",0.9,9.61453102089443,56.8590007226372,10.5436076442983,65.6870546044492,0.000977517106549364,"g2","1"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g2","1"
"mean","2.5%",0.1,0.2919921875,0.3282470703125,5.0308837890625,9.347265625,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.2,0.4997802734375,0.6259033203125,6.961376953125,18.607470703125,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.3,0.7260009765625,0.950537109375,7.9699951171875,28.042236328125,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.4,0.8884033203125,1.3044677734375,8.6164306640625,37.3919921875,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.5,1.0359130859375,1.644970703125,9.0758056640625,46.807568359375,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.6,1.1371826171875,1.946875,9.421923828125,56.106494140625,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.7,1.2587646484375,2.3013427734375,9.68369140625,65.585498046875,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.8,1.367724609375,2.5550048828125,9.89541015625,74.9996826171875,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.9,1.46962890625,2.9209228515625,10.0662353515625,84.429638671875,0.000977517106549364,"g4","0.5"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g4","0.5"
"mean","50%",0.1,0.41845703125,0.4794921875,5.37353515625,9.50048828125,0.000977517106549364,"g4","0.5"
"mean","50%",0.2,0.75146484375,0.955078125,7.52001953125,19.01416015625,0.000977517106549364,"g4","0.5"
"mean","50%",0.3,1.0380859375,1.416015625,8.69970703125,28.53173828125,0.000977517106549364,"g4","0.5"
"mean","50%",0.4,1.263671875,1.86767578125,9.4296875,38.08349609375,0.000977517106549364,"g4","0.5"
"mean","50%",0.5,1.4599609375,2.35302734375,9.90869140625,47.6513671875,0.000977517106549364,"g4","0.5"
"mean","50%",0.6,1.630859375,2.84375,10.26904296875,57.11376953125,0.000977517106549364,"g4","0.5"
"mean","50%",0.7,1.783203125,3.26806640625,10.52880859375,66.630859375,0.000977517106549364,"g4","0.5"
"mean","50%",0.8,1.9052734375,3.73193359375,10.798828125,76.15380859375,0.000977517106549364,"g4","0.5"
"mean","50%",0.9,2.03564453125,4.19482421875,10.9765625,85.7490234375,0.000977517106549364,"g4","0.5"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.1,0.565625,0.6353759765625,5.6540771484375,9.7463623046875,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.2,0.9773193359375,1.204833984375,7.98974609375,19.512109375,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.3,1.3138916015625,1.8454345703125,9.2223388671875,28.96162109375,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.4,1.6052001953125,2.4575927734375,10.0947265625,38.6521484375,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.5,1.893017578125,3.0418701171875,10.7134033203125,48.3294189453125,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.6,2.1501220703125,3.6946533203125,11.1202880859375,57.9254638671875,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.7,2.3464111328125,4.279833984375,11.461328125,67.6726806640625,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.8,2.544287109375,4.8958251953125,11.6915283203125,77.5060791015625,0.000977517106549364,"g4","0.5"
"mean","97.5%",0.9,2.6829345703125,5.5063720703125,11.9058349609375,86.9884765625,0.000977517106549364,"g4","0.5"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g4","0.5"
"var","2.5%",0.1,0.530688500427664,0.715288023888074,2.79839790769336,8.42112642140915,0.000977517106549364,"g4","0.5"
"var","2.5%",0.2,1.19677610276149,2.00941683563203,3.94264048467284,16.2690447825024,0.000977517106549364,"g4","0.5"
"var","2.5%",0.3,2.13035856453904,4.1196779968918,4.67548799486804,23.2333874833898,0.000977517106549364,"g4","0.5"
"var","2.5%",0.4,3.00043713820412,7.31230747972416,5.517134590932,29.3498658061843,0.000977517106549364,"g4","0.5"
"var","2.5%",0.5,3.81317583757179,11.1123366668194,5.96502166479564,34.2222942631965,0.000977517106549364,"g4","0.5"
"var","2.5%",0.6,4.42376476299029,15.2538573502795,6.28774752947825,37.9086610258966,0.000977517106549364,"g4","0.5"
"var","2.5%",0.7,5.18042464717742,21.7992734489553,6.53821996425953,40.9981026478876,0.000977517106549364,"g4","0.5"
"var","2.5%",0.8,5.79716804034549,26.335859222263,6.82296957573466,42.3917547052557,0.000977517106549364,"g4","0.5"
"var","2.5%",0.9,6.63393206256109,34.1117080584066,7.03894374694526,44.1945667852288,0.000977517106549364,"g4","0.5"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g4","0.5"
"var","50%",0.1,0.703880093780547,0.978321839870479,3.05351476585411,9.18013377856183,0.000977517106549364,"g4","0.5"
"var","50%",0.2,1.71040626145528,3.001532620815,4.59476140563905,17.3930134255865,0.000977517106549364,"g4","0.5"
"var","50%",0.3,2.75465752535435,6.10186176915323,5.6638004605022,25.0705626069159,0.000977517106549364,"g4","0.5"
"var","50%",0.4,3.7711827193304,9.99021480556574,6.5174707317632,31.7497265052236,0.000977517106549364,"g4","0.5"
"var","50%",0.5,4.7177319121151,15.1616568914956,7.10080406509653,37.8762973103006,0.000977517106549364,"g4","0.5"
"var","50%",0.6,5.74647845643939,21.3353456439394,7.55128814607771,43.4036362872678,0.000977517106549364,"g4","0.5"
"var","50%",0.7,6.55250908785435,28.5695082439822,7.95516785801564,48.0383026331867,0.000977517106549364,"g4","0.5"
"var","50%",0.8,7.43781215634164,36.8292886653837,8.12456469941349,51.5770014280914,0.000977517106549364,"g4","0.5"
"var","50%",0.9,8.15351600684262,45.7755772505804,8.48991076337976,55.340622231641,0.000977517106549364,"g4","0.5"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g4","0.5"
"var","97.5%",0.1,0.897600333921371,1.25888445155945,3.38831740572306,9.90051930596285,0.000977517106549364,"g4","0.5"
"var","97.5%",0.2,2.03610157300067,3.78923757484115,5.24195457600195,18.6825727028348,0.000977517106549364,"g4","0.5"
"var","97.5%",0.3,3.33475796428244,7.54888568777493,6.64896923971316,27.3148249681161,0.000977517106549364,"g4","0.5"
"var","97.5%",0.4,4.51946321041819,12.2650154598531,7.91203443838587,33.9618350210777,0.000977517106549364,"g4","0.5"
"var","97.5%",0.5,5.79894821450391,18.8343028078797,8.52029367038581,40.9688214761654,0.000977517106549364,"g4","0.5"
"var","97.5%",0.6,6.6329798425281,26.2485360153959,9.41957248900293,48.6840628675235,0.000977517106549364,"g4","0.5"
"var","97.5%",0.7,8.02342516171035,35.6035703000901,9.8018717209265,54.2010976304756,0.000977517106549364,"g4","0.5"
"var","97.5%",0.8,8.77817654875366,45.790843342383,10.2637264784946,59.740953384653,0.000977517106549364,"g4","0.5"
"var","97.5%",0.9,9.59300578873411,56.8483488170516,10.6304022139235,63.7254870163963,0.000977517106549364,"g4","0.5"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g4","0.5"
"mean","2.5%",0.1,0.280322265625,0.307373046875,5.067626953125,9.3204345703125,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.2,0.5158447265625,0.64931640625,6.974462890625,18.6814208984375,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.3,0.7217041015625,0.97861328125,7.970947265625,28.014306640625,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.4,0.89482421875,1.2709716796875,8.6531494140625,37.504296875,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.5,1.022705078125,1.62861328125,9.06728515625,46.8514892578125,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.6,1.15615234375,1.916259765625,9.420751953125,56.181005859375,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.7,1.2648193359375,2.2874755859375,9.678466796875,65.5359130859375,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.8,1.383203125,2.5627685546875,9.9026123046875,75.211181640625,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.9,1.4685302734375,2.9345458984375,10.0536376953125,84.41025390625,0.000977517106549364,"g4","0.6"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g4","0.6"
"mean","50%",0.1,0.4208984375,0.47607421875,5.37646484375,9.54931640625,0.000977517106549364,"g4","0.6"
"mean","50%",0.2,0.7646484375,0.95849609375,7.5185546875,19.013671875,0.000977517106549364,"g4","0.6"
"mean","50%",0.3,1.05078125,1.44580078125,8.68115234375,28.54736328125,0.000977517106549364,"g4","0.6"
"mean","50%",0.4,1.2353515625,1.84814453125,9.38525390625,38.1015625,0.000977517106549364,"g4","0.6"
"mean","50%",0.5,1.44921875,2.33984375,9.92919921875,47.57861328125,0.000977517106549364,"g4","0.6"
"mean","50%",0.6,1.63134765625,2.814453125,10.283203125,57.1396484375,0.000977517106549364,"g4","0.6"
"mean","50%",0.7,1.77734375,3.2548828125,10.56005859375,66.65673828125,0.000977517106549364,"g4","0.6"
"mean","50%",0.8,1.9169921875,3.736328125,10.77978515625,76.27294921875,0.000977517106549364,"g4","0.6"
"mean","50%",0.9,2.037109375,4.17333984375,10.96142578125,85.75244140625,0.000977517106549364,"g4","0.6"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.1,0.5488037109375,0.6166015625,5.6723388671875,9.73076171875,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.2,0.9977294921875,1.275048828125,7.9741943359375,19.4379150390625,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.3,1.3244140625,1.845263671875,9.283203125,29.073583984375,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.4,1.6599609375,2.4400146484375,10.1250732421875,38.7935546875,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.5,1.9267333984375,3.0371826171875,10.6925048828125,48.4423828125,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.6,2.1450439453125,3.674169921875,11.1367431640625,57.9311767578125,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.7,2.335302734375,4.25361328125,11.40400390625,67.8145751953125,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.8,2.516259765625,4.887109375,11.7203857421875,77.4406982421875,0.000977517106549364,"g4","0.6"
"mean","97.5%",0.9,2.7011474609375,5.5093017578125,11.908251953125,86.98544921875,0.000977517106549364,"g4","0.6"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g4","0.6"
"var","2.5%",0.1,0.486272757820137,0.682512538757026,2.7752696047547,8.50064199676961,0.000977517106549364,"g4","0.6"
"var","2.5%",0.2,1.24450108443304,2.18192913096438,3.93399532911015,16.2722905402309,0.000977517106549364,"g4","0.6"
"var","2.5%",0.3,2.1046642076002,4.5556564972431,4.96545152412482,23.0495601173021,0.000977517106549364,"g4","0.6"
"var","2.5%",0.4,2.93943212365591,7.19127107771261,5.53146099191257,29.1842383958028,0.000977517106549364,"g4","0.6"
"var","2.5%",0.5,3.74920634011486,11.5542192893527,6.1156830400782,34.6187189036917,0.000977517106549364,"g4","0.6"
"var","2.5%",0.6,4.44768183345552,15.2693428106672,6.36253837518328,38.3370475403608,0.000977517106549364,"g4","0.6"
"var","2.5%",0.7,5.16112858836602,21.4128757092727,6.54165463862414,40.4573320703889,0.000977517106549364,"g4","0.6"
"var","2.5%",0.8,5.93932845338465,26.7997494873763,6.86401402985246,43.7943176090543,0.000977517106549364,"g4","0.6"
"var","2.5%",0.9,6.5718440707478,34.1977198267962,7.03119957290903,42.5655852883675,0.000977517106549364,"g4","0.6"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g4","0.6"
"var","50%",0.1,0.711857740713588,0.999094078384653,3.07187041788856,9.20837867714443,0.000977517106549364,"g4","0.6"
"var","50%",0.2,1.70988695549242,3.01981524544844,4.65295374358504,17.3809982702529,0.000977517106549364,"g4","0.6"
"var","50%",0.3,2.7194965023216,6.19933521199902,5.74796239232038,25.2069486765335,0.000977517106549364,"g4","0.6"
"var","50%",0.4,3.79804725684262,9.98863540902981,6.46937144886364,32.1884011485826,0.000977517106549364,"g4","0.6"
"var","50%",0.5,4.74002006582967,15.3974900529998,7.08365312652737,37.5417105785679,0.000977517106549364,"g4","0.6"
"var","50%",0.6,5.63698508522727,21.586192857252,7.55771742118768,42.8751288718842,0.000977517106549364,"g4","0.6"
"var","50%",0.7,6.47132266465054,28.7059864331317,7.85745815004888,48.1222540742608,0.000977517106549364,"g4","0.6"
"var","50%",0.8,7.39017394840543,37.2286349508187,8.25978949016373,51.7046638257576,0.000977517106549364,"g4","0.6"
"var","50%",0.9,8.07098215649438,46.0540832340542,8.44692292124878,54.7998414398521,0.000977517106549364,"g4","0.6"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g4","0.6"
"var","97.5%",0.1,0.892672607183223,1.21650526656433,3.47256689882698,9.91018842024071,0.000977517106549364,"g4","0.6"
"var","97.5%",0.2,2.19931497434018,4.06682214820839,5.26217887035679,18.1950074793423,0.000977517106549364,"g4","0.6"
"var","97.5%",0.3,3.36947416452835,7.2950205813172,6.71037134672074,27.7318092085166,0.000977517106549364,"g4","0.6"
"var","97.5%",0.4,4.33375765594453,12.4664556031586,7.79926187435087,35.22897548284,0.000977517106549364,"g4","0.6"
"var","97.5%",0.5,5.64892167644184,17.971941750863,8.86862458856458,42.8843356702102,0.000977517106549364,"g4","0.6"
"var","97.5%",0.6,6.83776175311584,26.1103708455523,9.42151781009439,49.9499398836526,0.000977517106549364,"g4","0.6"
"var","97.5%",0.7,7.77053167766373,34.5582835028715,10.0006816606717,55.3611643145161,0.000977517106549364,"g4","0.6"
"var","97.5%",0.8,8.84620372067448,45.8937171376695,10.1730480921234,58.5030577956989,0.000977517106549364,"g4","0.6"
"var","97.5%",0.9,9.71140038871579,55.9949696053275,10.5643218427343,64.8329080799807,0.000977517106549364,"g4","0.6"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.1,0.2966064453125,0.33134765625,5.0693603515625,9.3063720703125,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.2,0.51142578125,0.64541015625,6.9101318359375,18.67158203125,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.3,0.7520263671875,1.0246337890625,7.977490234375,28.0287841796875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.4,0.89130859375,1.31669921875,8.6642822265625,37.4383056640625,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.5,1.034033203125,1.613232421875,9.07236328125,46.9275634765625,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.6,1.1501953125,1.920751953125,9.437939453125,56.2086669921875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.7,1.2758056640625,2.2869873046875,9.690087890625,65.6620361328125,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.8,1.3693359375,2.56513671875,9.87529296875,75.097607421875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.9,1.4592529296875,2.8994384765625,10.0549072265625,84.34599609375,0.000977517106549364,"g4","0.7"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g4","0.7"
"mean","50%",0.1,0.41748046875,0.474609375,5.38232421875,9.51416015625,0.000977517106549364,"g4","0.7"
"mean","50%",0.2,0.75341796875,0.93505859375,7.52490234375,19.06005859375,0.000977517106549364,"g4","0.7"
"mean","50%",0.3,1.0166015625,1.4052734375,8.6552734375,28.53564453125,0.000977517106549364,"g4","0.7"
"mean","50%",0.4,1.25634765625,1.892578125,9.43017578125,38.0771484375,0.000977517106549364,"g4","0.7"
"mean","50%",0.5,1.44677734375,2.34375,9.921875,47.63720703125,0.000977517106549364,"g4","0.7"
"mean","50%",0.6,1.626953125,2.8154296875,10.28564453125,57.1259765625,0.000977517106549364,"g4","0.7"
"mean","50%",0.7,1.7744140625,3.2646484375,10.56591796875,66.6767578125,0.000977517106549364,"g4","0.7"
"mean","50%",0.8,1.91845703125,3.74267578125,10.796875,76.07861328125,0.000977517106549364,"g4","0.7"
"mean","50%",0.9,2.04150390625,4.20068359375,10.97705078125,85.74267578125,0.000977517106549364,"g4","0.7"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.1,0.540673828125,0.609130859375,5.6783447265625,9.7380859375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.2,0.96630859375,1.20224609375,8.034423828125,19.3576171875,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.3,1.3156005859375,1.8115234375,9.2999267578125,29.0514404296875,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.4,1.6400634765625,2.4520263671875,10.11376953125,38.6948486328125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.5,1.8725830078125,3.0084716796875,10.715625,48.25859375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.6,2.149169921875,3.6616943359375,11.101416015625,57.97177734375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.7,2.3386474609375,4.2685546875,11.469140625,67.852099609375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.8,2.53193359375,4.8436767578125,11.6866455078125,77.4941650390625,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.9,2.6917236328125,5.4834716796875,11.9177001953125,87.0936279296875,0.000977517106549364,"g4","0.7"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g4","0.7"
"var","2.5%",0.1,0.517305322313355,0.714951883056879,2.77589083883187,8.52539723565036,0.000977517106549364,"g4","0.7"
"var","2.5%",0.2,1.24040181298876,2.14584252142137,3.99380009297868,16.2147211785191,0.000977517106549364,"g4","0.7"
"var","2.5%",0.3,2.26331122464565,4.89949883156158,4.82390029325513,23.1594856150339,0.000977517106549364,"g4","0.7"
"var","2.5%",0.4,3.06537575222996,7.88445630861284,5.55792464240439,28.9911667153516,0.000977517106549364,"g4","0.7"
"var","2.5%",0.5,3.74280544068457,11.1069613728006,6.04189073668897,35.0634935544966,0.000977517106549364,"g4","0.7"
"var","2.5%",0.6,4.49641258858749,15.4546959005376,6.18664230988056,38.0884267320381,0.000977517106549364,"g4","0.7"
"var","2.5%",0.7,5.27360228895558,20.8332361543866,6.52159107614705,39.9356096642458,0.000977517106549364,"g4","0.7"
"var","2.5%",0.8,5.8889873485994,26.5084698420699,6.82209112292278,42.6591970613392,0.000977517106549364,"g4","0.7"
"var","2.5%",0.9,6.52513161637799,33.5975556106045,7.06065188172043,42.6591378757331,0.000977517106549364,"g4","0.7"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g4","0.7"
"var","50%",0.1,0.717199241660557,0.998722259133676,3.07839944938294,9.15191895008553,0.000977517106549364,"g4","0.7"
"var","50%",0.2,1.63259866813294,2.94151221132698,4.64781127810362,17.477558154631,0.000977517106549364,"g4","0.7"
"var","50%",0.3,2.72621645512586,5.93633919843597,5.61204742103495,24.7778850119135,0.000977517106549364,"g4","0.7"
"var","50%",0.4,3.77868544950513,10.0485818365103,6.54393815295088,32.1095501703018,0.000977517106549364,"g4","0.7"
"var","50%",0.5,4.74157798371823,15.3506761478189,7.10484968765274,38.3083130956745,0.000977517106549364,"g4","0.7"
"var","50%",0.6,5.740277809598,21.8515042690005,7.56020035282258,43.3337032433712,0.000977517106549364,"g4","0.7"
"var","50%",0.7,6.59704434720186,28.6076409572031,7.93070272406525,47.9222334547593,0.000977517106549364,"g4","0.7"
"var","50%",0.8,7.4562055153348,36.8965187408358,8.20018815295088,51.5766806802908,0.000977517106549364,"g4","0.7"
"var","50%",0.9,8.05850353968109,46.604082183987,8.51129395008553,55.2584535182979,0.000977517106549364,"g4","0.7"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g4","0.7"
"var","97.5%",0.1,0.965725424608993,1.28067179481305,3.38439927087152,9.81485673264907,0.000977517106549364,"g4","0.7"
"var","97.5%",0.2,2.07101299028592,3.69772094845888,5.23355501683926,18.6968458606351,0.000977517106549364,"g4","0.7"
"var","97.5%",0.3,3.39644809995112,7.68923817147025,6.9068785129521,26.8076770413306,0.000977517106549364,"g4","0.7"
"var","97.5%",0.4,4.7652305565738,12.5162616509729,7.74755467986315,34.33778714565,0.000977517106549364,"g4","0.7"
"var","97.5%",0.5,5.86067577074933,19.3134318869135,8.81875618107741,41.6202234590741,0.000977517106549364,"g4","0.7"
"var","97.5%",0.6,6.63998655913978,25.4339988850195,9.36835787149468,48.5820005355343,0.000977517106549364,"g4","0.7"
"var","97.5%",0.7,7.86002501546463,34.0043252268145,9.74051572141526,53.2986139112903,0.000977517106549364,"g4","0.7"
"var","97.5%",0.8,8.87806211529356,44.7598029501161,10.2020489674976,61.7784535755743,0.000977517106549364,"g4","0.7"
"var","97.5%",0.9,9.73560186033724,57.0390657456623,10.5513773063294,64.5621455545882,0.000977517106549364,"g4","0.7"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.1,0.2760986328125,0.3008544921875,5.0812255859375,9.35048828125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.2,0.496337890625,0.6035400390625,6.9469970703125,18.6713623046875,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.3,0.7339599609375,1.0034912109375,7.9782958984375,28.0798095703125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.4,0.8743896484375,1.2951904296875,8.635009765625,37.38359375,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.5,1.0370849609375,1.6345947265625,9.1092041015625,46.92119140625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.6,1.16953125,1.9478515625,9.4075439453125,56.370703125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.7,1.279443359375,2.2626220703125,9.6662109375,65.5060302734375,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.8,1.3736572265625,2.6023193359375,9.887744140625,75.023388671875,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.9,1.469921875,2.9115966796875,10.049755859375,84.4401123046875,0.000977517106549364,"g4","0.8"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g4","0.8"
"mean","50%",0.1,0.42431640625,0.4775390625,5.38916015625,9.5341796875,0.000977517106549364,"g4","0.8"
"mean","50%",0.2,0.75048828125,0.9345703125,7.513671875,19.05029296875,0.000977517106549364,"g4","0.8"
"mean","50%",0.3,1.02490234375,1.39794921875,8.6953125,28.56201171875,0.000977517106549364,"g4","0.8"
"mean","50%",0.4,1.2451171875,1.84765625,9.416015625,38.05908203125,0.000977517106549364,"g4","0.8"
"mean","50%",0.5,1.45068359375,2.35986328125,9.8994140625,47.52734375,0.000977517106549364,"g4","0.8"
"mean","50%",0.6,1.61669921875,2.80419921875,10.28466796875,57.10888671875,0.000977517106549364,"g4","0.8"
"mean","50%",0.7,1.78369140625,3.26806640625,10.55712890625,66.6875,0.000977517106549364,"g4","0.8"
"mean","50%",0.8,1.91064453125,3.72998046875,10.798828125,76.27587890625,0.000977517106549364,"g4","0.8"
"mean","50%",0.9,2.033203125,4.18017578125,10.98974609375,85.755859375,0.000977517106549364,"g4","0.8"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.1,0.55478515625,0.629443359375,5.676708984375,9.7710693359375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.2,1.0113525390625,1.2532470703125,8.038671875,19.4417724609375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.3,1.3469970703125,1.899951171875,9.3279296875,29.0944580078125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.4,1.661865234375,2.4330078125,10.1318603515625,38.7663330078125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.5,1.8992919921875,3.062548828125,10.6965576171875,48.3370849609375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.6,2.134619140625,3.6705078125,11.093212890625,57.9979248046875,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.7,2.3479248046875,4.221826171875,11.4425537109375,67.7577880859375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.8,2.5360595703125,4.87158203125,11.703662109375,77.5506103515625,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.9,2.6974609375,5.5071533203125,11.9144775390625,87.03193359375,0.000977517106549364,"g4","0.8"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g4","0.8"
"var","2.5%",0.1,0.505122108496762,0.641999132262647,2.77397701975654,8.35287701708364,0.000977517106549364,"g4","0.8"
